variant,tokenizer,model,remove_velocity,hard_quantization,dataset_a,dataset_b,fmd,valid,real_pair,source_a,source_b,real_files_a,real_files_b,bootstrap_mean,bootstrap_std,bootstrap_ci_lower,bootstrap_ci_upper
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,maestro,rap,0.10573152355452453,True,True,real,real,120,120,0.173426686996011,0.014251011597754118,0.15180711691088364,0.20462913717376094
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,midicaps,pop909,0.10248302257524657,True,True,real,real,120,120,0.17971987324351102,0.019445634412549213,0.1521574187611383,0.2214460943712794
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,midicaps,jazz,0.05560685783924294,True,True,real,real,120,120,0.16471280325263551,0.017333578750543244,0.13590785551107165,0.19669114154518164
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,midicaps,rock,0.098360885891002,True,True,real,real,120,120,0.18981619892013507,0.0139630995859285,0.16366477955478273,0.2154425278021146
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,midicaps,classical,0.1296102659500353,True,True,real,real,120,120,0.19735307281927356,0.016395890308177993,0.16319631952735006,0.22995910726877888
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,midicaps,pop,0.10408150459666093,True,True,real,real,120,120,0.18287016994847116,0.02223338483502531,0.14221526325548922,0.23310903749926273
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,midicaps,rap,0.12241530573360221,True,True,real,real,120,120,0.1894032725235998,0.012613969671816052,0.16923945196948856,0.21724561087706215
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,pop909,jazz,0.10307166043651728,True,True,real,real,120,120,0.17585498072488287,0.01904922473589932,0.14265082956799716,0.21788923736712293
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,pop909,rock,0.13119563021616248,True,True,real,real,120,120,0.19333869589533914,0.01712631938844549,0.16874413825617432,0.22571313684543498
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,pop909,classical,0.10335032836329452,True,True,real,real,120,120,0.17050508900390496,0.012967189889208763,0.14729893451104115,0.1944017340091618
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,pop909,pop,0.06142832254184883,True,True,real,real,120,120,0.15179234829776048,0.017001801112653595,0.12784551966099292,0.19685004501026618
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,pop909,rap,0.10602321840832764,True,True,real,real,120,120,0.1707030738297389,0.012502463582684342,0.14889972464447945,0.1922042197028821
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,jazz,rock,0.09298375372649763,True,True,real,real,120,120,0.18310986035432267,0.015634243329524542,0.15490839886658134,0.216094974739672
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,jazz,classical,0.13032891345606704,True,True,real,real,120,120,0.19088664720097576,0.016667928636353,0.16291293800896786,0.22460588909461357
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,jazz,pop,0.1080462286801944,True,True,real,real,120,120,0.184340088827944,0.0206549994498594,0.15136984395517794,0.21909687154546179
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,jazz,rap,0.12013241286232246,True,True,real,real,120,120,0.18659958378061522,0.015396177414683377,0.15997532831370867,0.21158132990636566
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,rock,classical,0.15763086229620646,True,True,real,real,120,120,0.21557168725622552,0.014410122111349679,0.18707570184076702,0.2415958088752633
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,rock,pop,0.13230412807038142,True,True,real,real,120,120,0.19930080413479384,0.01873411188374533,0.16345579306647007,0.23489250157728805
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,rock,rap,0.1338217259959679,True,True,real,real,120,120,0.19607779736732864,0.014273427126294346,0.16396940898234433,0.22134933390597167
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,classical,pop,0.1033981913870507,True,True,real,real,120,120,0.17656978350573127,0.016333068571208927,0.14861494158844818,0.21518162590657666
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,classical,rap,0.1029673740920488,True,True,real,real,120,120,0.1696413817608453,0.013284487383220368,0.14743651720995968,0.1933809684875526
tok=Octuple|model=CLaMP-1|vel=on|quant=off,Octuple,CLaMP-1,False,False,pop,rap,0.11316971610719959,True,True,real,real,120,120,0.17835359539057966,0.013671775427851392,0.1529035764955472,0.2050414816806049
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,maestro,midicaps,0.1302774411943647,True,True,real,real,120,120,0.19860164782361175,0.018628097669128454,0.16138113105999774,0.23119611668259604
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,maestro,pop909,0.10552891543427603,True,True,real,real,120,120,0.17000140913919942,0.013078260055750026,0.1421435561135392,0.1961539124299966
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,maestro,jazz,0.13231379519928266,True,True,real,real,120,120,0.19538409070249127,0.02028652416502442,0.15551405885256106,0.23562128929380835
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,maestro,rock,0.15586665751545345,True,True,real,real,120,120,0.2108276586487503,0.014621208787422521,0.18643170049271762,0.23569890907867524
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,maestro,classical,0.05269243884981337,True,True,real,real,120,120,0.15133706593298707,0.013203279637422268,0.12980960133015867,0.17753140878819307
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,maestro,pop,0.09796950985041125,True,True,real,real,120,120,0.17261454343875685,0.013718242989555577,0.15194935658030928,0.19736077182104236
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,maestro,rap,0.10324760465205166,True,True,real,real,120,120,0.16944861315982865,0.01815195591409808,0.13835863159152093,0.21163714333529401
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,midicaps,pop909,0.10280203784653506,True,True,real,real,120,120,0.17554812983721496,0.017608590622982208,0.14890359060159086,0.21106240409489174
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,midicaps,jazz,0.054559877634902824,True,True,real,real,120,120,0.1625743824879069,0.020585113872050493,0.13084580637299464,0.20141748252855673
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,midicaps,rock,0.09689703969148263,True,True,real,real,120,120,0.18740766947011958,0.016868788039564667,0.15438859564472754,0.22223820993167656
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,midicaps,classical,0.1310244204125,True,True,real,real,120,120,0.19180139917436084,0.01814851463982402,0.15481570210611695,0.2201226749836311
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,midicaps,pop,0.1044693307538387,True,True,real,real,120,120,0.1806570952207165,0.01927819446358944,0.1460143068849943,0.21235901046073727
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,midicaps,rap,0.12709643956111608,True,True,real,real,120,120,0.19007974486653206,0.014297214418526629,0.16496700302788792,0.21287289268111
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,pop909,jazz,0.10314646561721184,True,True,real,real,120,120,0.17620215432495206,0.017777430119956226,0.14924412997195405,0.21596766565921924
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,pop909,rock,0.13340015314449957,True,True,real,real,120,120,0.19748332974741542,0.019157997457086007,0.16753921317643705,0.23188517272645284
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,pop909,classical,0.09925584377996503,True,True,real,real,120,120,0.1662837446777007,0.013911188266369001,0.13967027558819234,0.1968163781060324
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,pop909,pop,0.05979785034402318,True,True,real,real,120,120,0.14744236692476226,0.016953945712903203,0.11934654449009531,0.1825906575918981
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,pop909,rap,0.11315052062315448,True,True,real,real,120,120,0.1736402232660912,0.014650711501547575,0.14981750908269276,0.19905780462784517
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,jazz,rock,0.09113890285036978,True,True,real,real,120,120,0.18482856208999446,0.018063243651829798,0.15182255279908927,0.21874379715647954
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,jazz,classical,0.12966068298702965,True,True,real,real,120,120,0.19004212842756857,0.019167145010107616,0.15438494773716568,0.22779585776944497
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,jazz,pop,0.10802987042514511,True,True,real,real,120,120,0.17726809370970545,0.01897337691431577,0.13948745728535702,0.21590321042751928
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,jazz,rap,0.12348509335763451,True,True,real,real,120,120,0.18410874621180992,0.012344728171088885,0.16082149928898673,0.2078628110471237
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,rock,classical,0.15367045696738202,True,True,real,real,120,120,0.20815689845964486,0.017850967526850194,0.17547927483088116,0.24448586656060625
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,rock,pop,0.13470619305976342,True,True,real,real,120,120,0.20323142219172263,0.017907742115865405,0.1697430427111415,0.24192313464044649
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,rock,rap,0.13634205528162446,True,True,real,real,120,120,0.19896026450511803,0.016507003707807194,0.17133269147238586,0.22999122957636864
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,classical,pop,0.0988690226101794,True,True,real,real,120,120,0.1710329995065379,0.016726596600374153,0.14176761603481297,0.2053940713030455
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,classical,rap,0.10099678687971848,True,True,real,real,120,120,0.16521708400506094,0.014018002955621249,0.1411612989503304,0.18982200311603967
tok=Octuple|model=CLaMP-1|vel=off|quant=off,Octuple,CLaMP-1,True,False,pop,rap,0.11983884964872049,True,True,real,real,120,120,0.17915070558882515,0.01510749822672686,0.15035323857168362,0.20514478932582234
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,maestro,midicaps,0.12810786990334438,True,True,real,real,120,120,0.19876421965853863,0.01628374351391104,0.1684559812431124,0.22907025363253575
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,maestro,pop909,0.10890256885215165,True,True,real,real,120,120,0.17315924605828453,0.013938537251358355,0.14936725367229844,0.2051835775402533
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,maestro,jazz,0.13174554975076502,True,True,real,real,120,120,0.196079729678976,0.017636337716078608,0.1659553335344926,0.228413005792947
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,maestro,rock,0.15847189319311364,True,True,real,real,120,120,0.21591711786397907,0.015746445945745705,0.1870716719388093,0.2467606709404315
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,maestro,classical,0.05433225951667031,True,True,real,real,120,120,0.1524557382893866,0.012007890999363776,0.1258404457260882,0.17814868934588007
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,maestro,pop,0.10100681593715566,True,True,real,real,120,120,0.17731462980084442,0.014615702606580355,0.1512330398902209,0.20250947108845413
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,maestro,rap,0.10573152355452453,True,True,real,real,120,120,0.1744328274913925,0.016514353912933703,0.1462098377574858,0.20674186538475617
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,midicaps,pop909,0.10248302257524657,True,True,real,real,120,120,0.1768320411233991,0.0189681569886213,0.14002054728055358,0.21179798709088357
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,midicaps,jazz,0.05560685783924294,True,True,real,real,120,120,0.16742031524281203,0.014700938721784367,0.14287307202142482,0.19908745040929463
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,midicaps,rock,0.098360885891002,True,True,real,real,120,120,0.18890852635581656,0.017248436171324752,0.15735595926301213,0.22384187567987296
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,midicaps,classical,0.1296102659500353,True,True,real,real,120,120,0.19564755437590498,0.016497279751493277,0.16706071396926583,0.22866153621407162
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,midicaps,pop,0.10408150459666093,True,True,real,real,120,120,0.17760866098206743,0.019755887485924727,0.14202218938011876,0.21985578835486225
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,midicaps,rap,0.12241530573360221,True,True,real,real,120,120,0.18838019712430937,0.015069210452124242,0.16254506625444798,0.22088741732245412
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,pop909,jazz,0.10307166043651728,True,True,real,real,120,120,0.17866417451351835,0.018298586508890036,0.14219759083494454,0.21494382330192704
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,pop909,rock,0.13119563021616248,True,True,real,real,120,120,0.19620604224609664,0.0197009323797128,0.16420048893222589,0.2376990070451829
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,pop909,classical,0.10335032836329452,True,True,real,real,120,120,0.17099568555321726,0.014240565115627617,0.14556918804531252,0.19688482371203914
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,pop909,pop,0.06142832254184883,True,True,real,real,120,120,0.1561060539342803,0.01880159856709368,0.1240675880210335,0.1932880751476314
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,pop909,rap,0.10602321840832764,True,True,real,real,120,120,0.17037620431789263,0.01230789806830195,0.14261256327601465,0.1884265216831869
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,jazz,rock,0.09298375372649763,True,True,real,real,120,120,0.18483348326374452,0.016449225583947825,0.15858464495085214,0.22008631911170087
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,jazz,classical,0.13032891345606704,True,True,real,real,120,120,0.19109599740898514,0.01508343329275116,0.16250030163892348,0.21775588096832812
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,jazz,pop,0.1080462286801944,True,True,real,real,120,120,0.18365287745793268,0.019654491806128254,0.15272116247199038,0.22450287700268198
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,jazz,rap,0.12013241286232246,True,True,real,real,120,120,0.18696562502833425,0.014014040108585863,0.158347575874439,0.21355501684000933
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,rock,classical,0.15763086229620646,True,True,real,real,120,120,0.21485047292706322,0.015394293106754615,0.18684481386705012,0.24159912796369482
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,rock,pop,0.13230412807038142,True,True,real,real,120,120,0.19958237998316425,0.02006032749573301,0.1606925998858338,0.2325315215255957
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,rock,rap,0.1338217259959679,True,True,real,real,120,120,0.19565981781314412,0.014684779754964909,0.16706837666258031,0.22268821630096824
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,classical,pop,0.1033981913870507,True,True,real,real,120,120,0.17297778983561893,0.01596577179525051,0.1450851747046948,0.2060569928845561
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,classical,rap,0.1029673740920488,True,True,real,real,120,120,0.17241015873594018,0.01669745206472892,0.14422682979405246,0.20424850858042395
tok=Octuple|model=CLaMP-1|vel=on|quant=on,Octuple,CLaMP-1,False,True,pop,rap,0.11316971610719959,True,True,real,real,120,120,0.17967286144324218,0.015124026480467803,0.1508171499015975,0.20935907618148517
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,maestro,midicaps,0.1302774411943647,True,True,real,real,120,120,0.1956124274395217,0.017039652376311602,0.16361124685295111,0.2230223201855534
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,maestro,pop909,0.10552891543427603,True,True,real,real,120,120,0.17046578438989898,0.01566413867356105,0.1444168529579208,0.20013943189979994
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,maestro,jazz,0.13231379519928266,True,True,real,real,120,120,0.19654456708840823,0.014456371856007151,0.16427978962325565,0.21901914155783092
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,maestro,rock,0.15586665751545345,True,True,real,real,120,120,0.21276088501554463,0.013650288177458635,0.1881623101513587,0.24085423110651957
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,maestro,classical,0.05269243884981337,True,True,real,real,120,120,0.15075823499303986,0.012961204938370679,0.12769705984379737,0.1773739013097516
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,maestro,pop,0.09796950985041125,True,True,real,real,120,120,0.17223654623384643,0.014600665085415384,0.1459068574797243,0.19599362644877522
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,maestro,rap,0.10324760465205166,True,True,real,real,120,120,0.17267565158846068,0.014636452070256866,0.1493089939843604,0.1993075866276377
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,midicaps,pop909,0.10280203784653506,True,True,real,real,120,120,0.17360954581608107,0.018028158108726593,0.13537984809891754,0.22062066494110452
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,midicaps,jazz,0.054559877634902824,True,True,real,real,120,120,0.16672021003008244,0.014895948158501477,0.14001696781765197,0.1971572491422276
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,midicaps,rock,0.09689703969148263,True,True,real,real,120,120,0.18598008443234343,0.01562354882905099,0.15772633066454128,0.21735637342732578
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,midicaps,classical,0.1310244204125,True,True,real,real,120,120,0.19384443914526656,0.017538437334857566,0.1584064325249095,0.23013123885068032
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,midicaps,pop,0.1044693307538387,True,True,real,real,120,120,0.17929156717270534,0.01891278883213889,0.14792147262788796,0.21613781726619097
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,midicaps,rap,0.12709643956111608,True,True,real,real,120,120,0.1892162629104192,0.013783449942453237,0.16276807278730443,0.21470034298653534
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,pop909,jazz,0.10314646561721184,True,True,real,real,120,120,0.173037303806584,0.019116004271932135,0.13813185475766535,0.2013707708806352
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,pop909,rock,0.13340015314449957,True,True,real,real,120,120,0.19770060880017531,0.016700246346562208,0.1640381709939227,0.22893740564917445
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,pop909,classical,0.09925584377996503,True,True,real,real,120,120,0.16664404794331844,0.012513146344299897,0.14265162876530085,0.19031878326197713
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,pop909,pop,0.05979785034402318,True,True,real,real,120,120,0.14712025742693288,0.017528705006961846,0.12219190870143484,0.1874890217254244
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,pop909,rap,0.11315052062315448,True,True,real,real,120,120,0.17230720916855974,0.01129842440377744,0.15086421710194967,0.1915926482592017
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,jazz,rock,0.09113890285036978,True,True,real,real,120,120,0.18397950905040475,0.019542793964196052,0.15230106399178608,0.2350467547664526
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,jazz,classical,0.12966068298702965,True,True,real,real,120,120,0.19271734734020224,0.016985488860327736,0.1634248555217685,0.22722556633900165
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,jazz,pop,0.10802987042514511,True,True,real,real,120,120,0.17862639181408313,0.022477761921467717,0.14147906422543613,0.22215977352466595
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,jazz,rap,0.12348509335763451,True,True,real,real,120,120,0.1852113849509141,0.016894621130125843,0.15172273570600153,0.2158936400583002
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,rock,classical,0.15367045696738202,True,True,real,real,120,120,0.21146778576624406,0.018621653766662537,0.1796854247138896,0.24669489672677894
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,rock,pop,0.13470619305976342,True,True,real,real,120,120,0.2006791610134752,0.02059936583647652,0.16379803903080958,0.23864496229940765
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,rock,rap,0.13634205528162446,True,True,real,real,120,120,0.19623217983064184,0.015288923196351594,0.166977240546059,0.22042603779948483
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,classical,pop,0.0988690226101794,True,True,real,real,120,120,0.16827656912295583,0.016131763784332693,0.14239717001615562,0.19563835168491883
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,classical,rap,0.10099678687971848,True,True,real,real,120,120,0.1670159526687474,0.014775560829202394,0.13999766381830797,0.1965189073708034
tok=Octuple|model=CLaMP-1|vel=off|quant=on,Octuple,CLaMP-1,True,True,pop,rap,0.11983884964872049,True,True,real,real,120,120,0.18051517059077357,0.016621515800390063,0.1538284638224506,0.217848076889008
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,maestro,midicaps,0.5793379467937704,True,True,real,real,120,120,0.8208021982892726,0.2183702470619872,0.54894040708829,1.2078375418243128
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,maestro,pop909,0.47070328080022517,True,True,real,real,120,120,0.6834053224129262,0.1776265949991623,0.45029196760203277,1.0490621826759432
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,maestro,jazz,0.618919421364035,True,True,real,real,120,120,0.7731287318493657,0.16213600257950572,0.5705544706424609,1.1087052280743073
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,maestro,rock,0.7372670208744568,True,True,real,real,120,120,0.8860002754695537,0.16030513188212128,0.6614062684667686,1.2266443011855208
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,maestro,classical,0.33025315911490705,True,True,real,real,120,120,0.5277602384626776,0.2284674329420792,0.31674589251772184,0.9897338906032737
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,maestro,pop,0.5149749598192321,True,True,real,real,120,120,0.667882599726555,0.18599357087218074,0.4524517948901615,1.056653450495073
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,maestro,rap,0.5770110645081149,True,True,real,real,120,120,0.7433342431431795,0.17359984788680516,0.5510626444311038,1.0719419941981154
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,midicaps,pop909,0.3884604277752863,True,True,real,real,120,120,0.6425493700723248,0.16741999556790155,0.4334810870402653,0.9984695972275064
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,midicaps,jazz,0.30750918591675813,True,True,real,real,120,120,0.5609723850980853,0.18021712121415892,0.3690146502722087,0.9618929101464635
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,midicaps,rock,0.4747486530387463,True,True,real,real,120,120,0.6930434638587115,0.17348844845275527,0.46564640221895565,1.0453938278435004
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,midicaps,classical,0.6432945104895915,True,True,real,real,120,120,0.7701710166287798,0.1658748158328364,0.6010053728887033,1.1955342288332276
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,midicaps,pop,0.4511625044381953,True,True,real,real,120,120,0.6150485483424921,0.20487732491029445,0.4313958046582607,1.1146926312101204
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,midicaps,rap,0.5235148014573734,True,True,real,real,120,120,0.689234319935919,0.16702357578026267,0.5239427432412768,1.0189639091485074
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,pop909,jazz,0.3551407003566558,True,True,real,real,120,120,0.6033721304700272,0.0950913984555929,0.4284685014361312,0.7765761748692462
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,pop909,rock,0.5231361470645559,True,True,real,real,120,120,0.7034944328463036,0.11124351211745995,0.5072919166559399,0.9193096691845821
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,pop909,classical,0.45687915921632827,True,True,real,real,120,120,0.634723547965294,0.11317989996564108,0.4389597860836817,0.8655742154850614
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,pop909,pop,0.1995023325938128,True,True,real,real,120,120,0.4808281140628159,0.14421429416942094,0.3177985660057064,0.8754269328935211
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,pop909,rap,0.4737552928329598,True,True,real,real,120,120,0.643974985287521,0.08677905386609708,0.5117155325317368,0.8275676475583441
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,jazz,rock,0.3968353323614093,True,True,real,real,120,120,0.6244464613062946,0.08019437664631368,0.486415653379183,0.7846273695494531
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,jazz,classical,0.5600711146236583,True,True,real,real,120,120,0.6977316324651047,0.07065613960054662,0.5360723285224237,0.8250481699004538
tok=Octuple|model=CLaMP-2|vel=on|quant=off,Octuple,CLaMP-2,False,False,jazz,pop,0.332333374524298,True,True,real,real,120,120,0.5492417604385207,0.08024087282644667,0.4062038448397433,0.7175633988470008
